timestamp,production,consumption,battery_charge,battery_discharge,grid_feedin,grid_consumption,battery_state_of_charge,direct_consumption
2020-01-07T15:00:00+01:00,255,1596,55,39,0,1357.0,0,255
2020-01-07T18:00:00+01:00,1,2524,5,0,0,2528.0,0,1
2020-01-07T21:00:00+01:00,1,2107,6,0,0,2112.0,0,1
2020-01-08T00:00:00+01:00,2,3624,6,0,0,3628.0,0,2
2020-01-08T03:00:00+01:00,2,2983,6,0,0,2987.0,0,2
2020-01-08T06:00:00+01:00,62,3404,23,0,0,3365.0,0,62
2020-01-08T09:00:00+01:00,2351,1187,1287,79,0,44.0,9,1187
2020-01-08T12:00:00+01:00,1133,1553,408,827,0,1.0,31,1133
2020-01-08T15:00:00+01:00,89,1353,21,524,0,761.0,8,89
2020-01-08T18:00:00+01:00,1,3401,5,0,0,3405.0,0,1
2020-01-08T21:00:00+01:00,1,2707,5,0,0,2711.0,0,1
2020-01-09T00:00:00+01:00,1,3325,5,0,0,3329.0,0,1
2020-01-09T03:00:00+01:00,2,3223,5,0,0,3226.0,0,2
2020-01-09T06:00:00+01:00,102,2802,25,0,0,2725.0,0,102
2020-01-09T09:00:00+01:00,2536,1177,1816,168,0,289.0,14,1177
2020-01-09T12:00:00+01:00,2420,1772,1136,470,0,18.0,60,1772
2020-01-09T15:00:00+01:00,271,1786,125,1312,0,328.0,52,271
2020-01-09T18:00:00+01:00,1,3246,4,654,0,2595.0,3,1
2020-01-09T21:00:00+01:00,2,2667,5,0,0,2670.0,0,2
2020-01-10T00:00:00+01:00,2,3623,5,0,0,3626.0,0,2
2020-01-10T03:00:00+01:00,3,2714,5,0,0,2716.0,0,3
2020-01-10T06:00:00+01:00,94,3023,32,0,0,2961.0,0,94
2020-01-10T09:00:00+01:00,2073,925,1411,0,0,263.0,12,925
2020-01-10T12:00:00+01:00,1300,1318,517,537,2.0,0,43,1300
2020-01-10T15:00:00+01:00,104,1661,18,1080,0,495.0,21,104
2020-01-10T18:00:00+01:00,1,2199,5,0,0,2203.0,0,1
2020-01-10T21:00:00+01:00,1,1287,5,0,0,1291.0,0,1
2020-01-11T00:00:00+01:00,2,2723,5,0,0,2726.0,0,2
2020-01-11T03:00:00+01:00,1,1325,6,0,0,1330.0,0,1
2020-01-11T06:00:00+01:00,2,1869,6,0,0,1873.0,0,2
2020-01-11T09:00:00+01:00,629,1602,305,40,0,1238.0,1,629
2020-01-11T12:00:00+01:00,811,2971,158,283,0,2035.0,1,811
2020-01-11T15:00:00+01:00,104,2455,29,21,0,2359.0,0,104
2020-01-11T18:00:00+01:00,1,2731,6,0,0,2736.0,0,1
2020-01-11T21:00:00+01:00,1,2960,6,0,0,2965.0,0,1
2020-01-12T00:00:00+01:00,1,2105,6,0,0,2110.0,0,1
2020-01-12T03:00:00+01:00,1,2764,6,0,0,2769.0,0,1
2020-01-12T06:00:00+01:00,26,2586,6,0,0,2566.0,0,26
2020-01-12T09:00:00+01:00,1597,1731,1114,0,0,1248.0,6,1597
2020-01-12T12:00:00+01:00,3084,2749,1165,687,0,143.0,41,2749
2020-01-12T15:00:00+01:00,342,2602,199,1393,0,1066.0,27,342
2020-01-12T18:00:00+01:00,0,4023,6,0,0,4029.0,0,0
2020-01-12T21:00:00+01:00,1,2475,6,0,0,2480.0,0,1
2020-01-13T00:00:00+01:00,1,2392,6,0,0,2397.0,0,1
2020-01-13T03:00:00+01:00,2,3233,6,0,0,3237.0,0,2
2020-01-13T06:00:00+01:00,171,2775,77,0,0,2681.0,0,171
2020-01-13T09:00:00+01:00,1700,1111,1165,308,0,268.0,8,1111
2020-01-13T12:00:00+01:00,1663,2058,684,1065,0,14.0,18,1663
2020-01-13T15:00:00+01:00,311,1938,195,427,0,1395.0,5,311
2020-01-13T18:00:00+01:00,0,3333,5,0,0,3338.0,0,0
2020-01-13T21:00:00+01:00,2,2241,5,0,0,2244.0,0,2
2020-01-14T00:00:00+01:00,2,4067,5,0,0,4070.0,0,2
2020-01-14T03:00:00+01:00,3,3146,5,0,0,3148.0,0,3
2020-01-14T06:00:00+01:00,48,2167,6,0,0,2125.0,0,48
2020-01-14T09:00:00+01:00,3222,1585,1930,16,0,277.0,20,1585
2020-01-14T12:00:00+01:00,2933,2145,1222,426,0,8.0,72,2145
2020-01-14T15:00:00+01:00,245,1610,42,1296,0,111.0,60,245
2020-01-14T18:00:00+01:00,1,3078,3,871,0,2209.0,5,1
2020-01-14T21:00:00+01:00,1,3038,5,0,0,3042.0,0,1
2020-01-15T00:00:00+01:00,2,3709,5,0,0,3712.0,0,2
2020-01-15T03:00:00+01:00,3,3428,5,0,0,3430.0,0,3
2020-01-15T06:00:00+01:00,202,2994,119,2,0,2909.0,0,202
2020-01-15T09:00:00+01:00,3349,1706,1894,257,6.0,0,21,1706
2020-01-15T12:00:00+01:00,3024,1717,1539,225,0,7.0,73,1717
2020-01-15T15:00:00+01:00,360,1480,206,1220,0,106.0,71,360
2020-01-15T18:00:00+01:00,1,2710,2,1293,0,1418.0,13,1
2020-01-15T21:00:00+01:00,1,3171,5,0,0,3175.0,0,1
2020-01-16T00:00:00+01:00,1,4713,5,0,0,4717.0,0,1
2020-01-16T03:00:00+01:00,2,2170,5,0,0,2173.0,0,2
2020-01-16T06:00:00+01:00,100,2732,5,0,0,2637.0,0,100
2020-01-16T09:00:00+01:00,2447,1580,1170,296,0,7.0,10,1580
2020-01-16T12:00:00+01:00,2985,1510,1618,158,15.0,0,53,1510
2020-01-16T15:00:00+01:00,412,1781,209,1417,0,161.0,59,412
2020-01-16T18:00:00+01:00,0,3018,4,656,0,2366.0,4,0
2020-01-16T21:00:00+01:00,2,2537,6,0,0,2541.0,0,2
2020-01-17T00:00:00+01:00,1,4023,5,0,0,4027.0,0,1
2020-01-17T03:00:00+01:00,2,2558,5,0,0,2561.0,0,2
2020-01-17T06:00:00+01:00,265,2781,6,0,0,2522.0,0,265
2020-01-17T09:00:00+01:00,3009,1031,1920,37,95.0,0,25,1031
2020-01-17T12:00:00+01:00,1106,961,765,610,0,10.0,60,961
2020-01-17T15:00:00+01:00,113,1484,3,1281,0,93.0,31,113
2020-01-17T18:00:00+01:00,2,1938,4,307,0,1633.0,2,2
2020-01-17T21:00:00+01:00,2,1155,6,0,0,1159.0,0,2
2020-01-18T00:00:00+01:00,2,2600,6,0,0,2604.0,0,2
2020-01-18T03:00:00+01:00,2,2282,6,0,0,2286.0,0,2
2020-01-18T06:00:00+01:00,4,1845,6,0,0,1847.0,0,4
2020-01-18T09:00:00+01:00,467,2699,62,21,0,2273.0,0,467
2020-01-18T12:00:00+01:00,2029,2636,598,312,0,893.0,6,2029
2020-01-18T15:00:00+01:00,162,2974,32,200,0,2644.0,1,162
2020-01-18T18:00:00+01:00,0,2435,6,0,0,2441.0,0,0
2020-01-18T21:00:00+01:00,1,2763,6,0,0,2768.0,0,1
2020-01-19T00:00:00+01:00,1,1749,6,0,0,1754.0,0,1
2020-01-19T03:00:00+01:00,0,2000,6,0,0,2006.0,0,0
2020-01-19T06:00:00+01:00,28,2479,6,0,0,2457.0,0,28
2020-01-19T09:00:00+01:00,1163,1756,505,150,0,948.0,2,1163
2020-01-19T12:00:00+01:00,1999,2020,894,713,0,202.0,11,1999
2020-01-19T15:00:00+01:00,86,2155,13,283,0,1799.0,3,86
2020-01-19T18:00:00+01:00,0,2759,5,0,0,2764.0,0,0
2020-01-19T21:00:00+01:00,1,2477,6,0,0,2482.0,0,1
2020-01-20T00:00:00+01:00,1,2950,6,0,0,2955.0,0,1
2020-01-20T03:00:00+01:00,1,3371,6,0,0,3376.0,0,1
2020-01-20T06:00:00+01:00,256,2716,133,0,0,2593.0,0,256
2020-01-20T09:00:00+01:00,3476,1390,2005,114,195.0,0,28,1390
2020-01-20T12:00:00+01:00,3208,2023,1346,233,72.0,0,81,2023
2020-01-20T15:00:00+01:00,468,1671,190,1373,0,20.0,76,468
2020-01-20T18:00:00+01:00,0,2827,2,1396,0,1433.0,13,0
2020-01-20T21:00:00+01:00,1,3263,5,0,0,3267.0,0,1
2020-01-21T00:00:00+01:00,2,2853,5,0,0,2856.0,0,2
2020-01-21T03:00:00+01:00,2,2801,5,0,0,2804.0,0,2
2020-01-21T06:00:00+01:00,282,3708,5,0,0,3431.0,0,282
2020-01-21T09:00:00+01:00,3481,1656,2072,0,0,247.0,22,1656
2020-01-21T12:00:00+01:00,3021,2854,946,700,0,79.0,66,2854
2020-01-21T15:00:00+01:00,402,1901,103,1421,0,181.0,45,402
2020-01-21T18:00:00+01:00,0,3493,4,503,0,2994.0,2,0
2020-01-21T21:00:00+01:00,1,3342,5,0,0,3346.0,0,1
2020-01-22T00:00:00+01:00,1,3021,5,0,0,3025.0,0,1
2020-01-22T03:00:00+01:00,3,2764,5,0,0,2766.0,0,3
2020-01-22T06:00:00+01:00,7,2230,5,0,0,2228.0,0,7
2020-01-22T09:00:00+01:00,300,2201,23,0,0,1924.0,0,300
2020-01-22T12:00:00+01:00,493,2473,62,11,0,2031.0,0,493
2020-01-22T15:00:00+01:00,74,3025,6,0,0,2957.0,0,74
2020-01-22T18:00:00+01:00,0,2744,5,0,0,2749.0,0,0
2020-01-22T21:00:00+01:00,1,2867,5,0,0,2871.0,0,1
2020-01-23T00:00:00+01:00,1,4759,5,0,0,4763.0,0,1
2020-01-23T03:00:00+01:00,3,3153,5,0,0,3155.0,0,3
2020-01-23T06:00:00+01:00,4,2956,5,0,0,2957.0,0,4
2020-01-23T09:00:00+01:00,244,1529,42,0,0,1327.0,0,244
2020-01-23T12:00:00+01:00,417,3312,13,0,0,2908.0,0,417
2020-01-23T15:00:00+01:00,92,2771,6,0,0,2685.0,0,92
2020-01-23T18:00:00+01:00,1,3045,5,0,0,3049.0,0,1
2020-01-23T21:00:00+01:00,1,3512,5,0,0,3516.0,0,1
2020-01-24T00:00:00+01:00,1,3141,5,0,0,3145.0,0,1
2020-01-24T03:00:00+01:00,4,3929,5,0,0,3930.0,0,4
2020-01-24T06:00:00+01:00,17,2991,5,0,0,2979.0,0,17
2020-01-24T09:00:00+01:00,1885,1526,1495,0,0,1136.0,9,1526
2020-01-24T12:00:00+01:00,2606,2327,1080,754,0,47.0,48,2327
2020-01-24T15:00:00+01:00,387,2266,200,1580,0,499.0,28,387
2020-01-24T18:00:00+01:00,0,3162,5,0,0,3167.0,0,0
2020-01-24T21:00:00+01:00,1,3156,5,0,0,3160.0,0,1
2020-01-25T00:00:00+01:00,1,3878,5,0,0,3882.0,0,1
2020-01-25T03:00:00+01:00,2,1797,5,0,0,1800.0,0,2
2020-01-25T06:00:00+01:00,20,3348,6,0,0,3334.0,0,20
2020-01-25T09:00:00+01:00,1008,2453,356,165,0,1636.0,1,1008
2020-01-25T12:00:00+01:00,1802,2862,593,511,0,1142.0,3,1802
2020-01-25T15:00:00+01:00,419,2307,100,191,0,1797.0,0,419
2020-01-25T18:00:00+01:00,0,3355,5,0,0,3360.0,0,0
2020-01-25T21:00:00+01:00,1,2104,6,0,0,2109.0,0,1
2020-01-26T00:00:00+01:00,0,3140,6,0,0,3146.0,0,0
2020-01-26T03:00:00+01:00,0,2222,6,0,0,2228.0,0,0
2020-01-26T06:00:00+01:00,16,2581,6,0,0,2571.0,0,16
2020-01-26T09:00:00+01:00,1581,3481,705,351,0,2254.0,2,1581
2020-01-26T12:00:00+01:00,2563,2785,1113,737,0,598.0,11,2563
2020-01-26T15:00:00+01:00,310,1521,168,583,0,796.0,8,310
2020-01-26T18:00:00+01:00,0,2716,5,0,0,2721.0,0,0
2020-01-26T21:00:00+01:00,1,2318,6,0,0,2323.0,0,1
2020-01-27T00:00:00+01:00,2,3105,6,0,0,3109.0,0,2
2020-01-27T03:00:00+01:00,2,2053,6,0,0,2057.0,0,2
2020-01-27T06:00:00+01:00,261,2190,176,0,0,2105.0,0,261
2020-01-27T09:00:00+01:00,3233,918,2349,158,124.0,0,29,918
2020-01-27T12:00:00+01:00,2277,1194,1109,311,285.0,0,87,1194
2020-01-27T15:00:00+01:00,155,1310,32,1128,0,59.0,73,155
2020-01-27T18:00:00+01:00,1,2167,1,1407,0,760.0,17,1
2020-01-27T21:00:00+01:00,2,1833,6,0,0,1837.0,0,2
2020-01-28T00:00:00+01:00,3,3986,6,0,0,3989.0,0,3
2020-01-28T03:00:00+01:00,4,2511,6,0,0,2513.0,0,4
2020-01-28T06:00:00+01:00,20,2161,6,0,0,2147.0,0,20
2020-01-28T09:00:00+01:00,151,1193,30,0,0,1072.0,0,151
2020-01-28T12:00:00+01:00,522,1932,180,130,0,1460.0,1,522
2020-01-28T15:00:00+01:00,82,1469,17,1,0,1403.0,0,82
2020-01-28T18:00:00+01:00,1,2558,5,0,0,2562.0,0,1
2020-01-28T21:00:00+01:00,1,1996,5,0,0,2000.0,0,1
2020-01-29T00:00:00+01:00,3,3329,5,0,0,3331.0,0,3
2020-01-29T03:00:00+01:00,4,3159,6,0,0,3161.0,0,4
2020-01-29T06:00:00+01:00,3,2868,5,0,0,2870.0,0,3
2020-01-29T09:00:00+01:00,346,1588,42,0,0,1284.0,0,346
2020-01-29T12:00:00+01:00,353,2733,15,4,0,2391.0,0,353
2020-01-29T15:00:00+01:00,128,2262,22,5,0,2151.0,0,128
2020-01-29T18:00:00+01:00,1,3028,5,0,0,3032.0,0,1
2020-01-29T21:00:00+01:00,2,3482,5,0,0,3485.0,0,2
2020-01-30T00:00:00+01:00,2,3810,5,0,0,3813.0,0,2
2020-01-30T03:00:00+01:00,3,3038,5,0,0,3040.0,0,3
2020-01-30T06:00:00+01:00,394,2741,6,0,0,2353.0,0,394
2020-01-30T09:00:00+01:00,3626,1995,1752,163,42.0,0,18,1995
2020-01-30T12:00:00+01:00,2440,2239,774,515,0,58.0,52,2239
2020-01-30T15:00:00+01:00,403,2033,197,1489,0,338.0,32,403
2020-01-30T18:00:00+01:00,2,2741,5,126,0,2618.0,0,2
2020-01-30T21:00:00+01:00,2,2383,5,0,0,2386.0,0,2
2020-01-31T00:00:00+01:00,2,3095,5,0,0,3098.0,0,2
2020-01-31T03:00:00+01:00,3,2295,5,0,0,2297.0,0,3
2020-01-31T06:00:00+01:00,29,1279,6,0,0,1256.0,0,29
2020-01-31T09:00:00+01:00,603,1190,281,71,0,797.0,1,603
2020-01-31T12:00:00+01:00,1363,1491,636,456,0,308.0,5,1363
2020-01-31T15:00:00+01:00,599,1354,413,553,0,615.0,11,599
2020-01-31T18:00:00+01:00,1,2656,5,0,0,2660.0,0,1
2020-01-31T21:00:00+01:00,2,1839,6,0,0,1843.0,0,2
2020-02-01T00:00:00+01:00,2,5508,6,0,0,5512.0,0,2
2020-02-01T03:00:00+01:00,2,2575,6,0,0,2579.0,0,2
2020-02-01T06:00:00+01:00,429,2351,226,102,0,2046.0,1,429
2020-02-01T09:00:00+01:00,3240,2899,1231,439,0,451.0,13,2899
2020-02-01T12:00:00+01:00,1213,1266,734,550,0,237.0,30,1213
2020-02-01T15:00:00+01:00,130,1380,6,735,0,521.0,11,130
2020-02-01T18:00:00+01:00,1,2578,6,0,0,2583.0,0,1
2020-02-01T21:00:00+01:00,1,1594,6,0,0,1599.0,0,1
2020-02-02T00:00:00+01:00,1,1555,6,0,0,1560.0,0,1
2020-02-02T03:00:00+01:00,1,1158,6,0,0,1163.0,0,1
2020-02-02T06:00:00+01:00,27,2118,7,0,0,2098.0,0,27
2020-02-02T09:00:00+01:00,292,2854,13,0,0,2575.0,0,292
2020-02-02T12:00:00+01:00,233,2428,10,0,0,2205.0,0,233
2020-02-02T15:00:00+01:00,45,1880,6,0,0,1841.0,0,45
2020-02-02T18:00:00+01:00,1,2836,6,0,0,2841.0,0,1
2020-02-02T21:00:00+01:00,1,1410,6,0,0,1415.0,0,1
2020-02-03T00:00:00+01:00,1,945,6,0,0,950.0,0,1
2020-02-03T03:00:00+01:00,1,870,6,0,0,875.0,0,1
2020-02-03T06:00:00+01:00,5,1699,6,0,0,1700.0,0,5
2020-02-03T09:00:00+01:00,137,915,7,0,0,785.0,0,137
2020-02-03T12:00:00+01:00,172,1538,7,0,0,1373.0,0,172
2020-02-03T15:00:00+01:00,3,1538,6,0,0,1541.0,0,3
2020-02-03T18:00:00+01:00,1,2189,5,0,0,2193.0,0,1
2020-02-03T21:00:00+01:00,1,1558,5,0,0,1562.0,0,1
2020-02-04T00:00:00+01:00,1,1823,5,0,0,1827.0,0,1
2020-02-04T03:00:00+01:00,3,2553,5,0,0,2555.0,0,3
2020-02-04T06:00:00+01:00,8,2180,6,0,0,2178.0,0,8
2020-02-04T09:00:00+01:00,783,1325,241,72,0,711.0,0,783
2020-02-04T12:00:00+01:00,696,2062,215,112,0,1469.0,1,696
2020-02-04T15:00:00+01:00,156,1714,111,203,0,1466.0,2,156
2020-02-04T18:00:00+01:00,1,1898,5,0,0,1902.0,0,1
2020-02-04T21:00:00+01:00,1,2331,5,0,0,2335.0,0,1
2020-02-05T00:00:00+01:00,1,2991,5,0,0,2995.0,0,1
2020-02-05T03:00:00+01:00,2,2048,5,0,0,2051.0,0,2
2020-02-05T06:00:00+01:00,14,2968,5,0,0,2959.0,0,14
2020-02-05T09:00:00+01:00,831,1510,316,193,0,802.0,2,831
2020-02-05T12:00:00+01:00,2186,2164,922,192,0,708.0,11,2164
2020-02-05T15:00:00+01:00,537,2247,244,827,0,1127.0,9,537
2020-02-05T18:00:00+01:00,1,3629,5,0,0,3633.0,0,1
2020-02-05T21:00:00+01:00,1,2694,5,0,0,2698.0,0,1
2020-02-06T00:00:00+01:00,1,4060,5,0,0,4064.0,0,1
2020-02-06T03:00:00+01:00,3,3312,5,0,0,3314.0,0,3
2020-02-06T06:00:00+01:00,481,2827,181,10,0,2517.0,0,481
2020-02-06T09:00:00+01:00,3494,1735,1861,280,178.0,0,19,1735
2020-02-06T12:00:00+01:00,3613,2479,1299,207,42.0,0,69,2479
2020-02-06T15:00:00+01:00,738,1846,356,1380,0,84.0,73,738
2020-02-06T18:00:00+01:00,0,3523,3,1246,0,2280.0,9,0
2020-02-06T21:00:00+01:00,1,2213,5,0,0,2217.0,0,1
2020-02-07T00:00:00+01:00,1,3628,5,0,0,3632.0,0,1
2020-02-07T03:00:00+01:00,3,3268,6,0,0,3271.0,0,3
2020-02-07T06:00:00+01:00,571,2404,364,0,0,2197.0,1,571
2020-02-07T09:00:00+01:00,3976,1993,1914,277,346.0,0,22,1993
2020-02-07T12:00:00+01:00,3593,2036,1576,184,165.0,0,81,2036
2020-02-07T15:00:00+01:00,726,1356,216,998,152.0,0,85,726
2020-02-07T18:00:00+01:00,1,3416,1,1827,0,1589.0,21,1
2020-02-07T21:00:00+01:00,2,1974,6,0,0,1978.0,0,2
2020-02-08T00:00:00+01:00,3,3911,6,0,0,3914.0,0,3
2020-02-08T03:00:00+01:00,3,3164,6,0,0,3167.0,0,3
2020-02-08T06:00:00+01:00,574,2567,300,77,0,2216.0,1,574
2020-02-08T09:00:00+01:00,3671,3070,1346,585,0,160.0,16,3070
2020-02-08T12:00:00+01:00,2678,3118,771,957,0,254.0,18,2678
2020-02-08T15:00:00+01:00,621,2245,331,690,0,1265.0,8,621
2020-02-08T18:00:00+01:00,0,3329,6,0,0,3335.0,0,0
2020-02-08T21:00:00+01:00,1,2596,6,0,0,2601.0,0,1
2020-02-09T00:00:00+01:00,1,2599,6,0,0,2604.0,0,1
2020-02-09T03:00:00+01:00,1,2085,6,0,0,2090.0,0,1
2020-02-09T06:00:00+01:00,547,2887,116,0,0,2456.0,0,547
2020-02-09T09:00:00+01:00,3901,1115,2481,65,370.0,0,36,1115
2020-02-09T12:00:00+01:00,3462,1511,831,142,1262.0,0,92,1511
2020-02-09T15:00:00+01:00,517,1926,132,1319,0,222.0,76,517
2020-02-09T18:00:00+01:00,1,1969,0,1436,0,532.0,17,1
2020-02-09T21:00:00+01:00,1,1619,6,0,0,1624.0,0,1
2020-02-10T00:00:00+01:00,1,977,6,0,0,982.0,0,1
2020-02-10T03:00:00+01:00,1,1171,6,0,0,1176.0,0,1
2020-02-10T06:00:00+01:00,38,1449,7,0,0,1418.0,0,38
2020-02-10T09:00:00+01:00,884,778,593,310,0,177.0,7,778
2020-02-10T12:00:00+01:00,624,1996,133,254,0,1251.0,1,624
2020-02-10T15:00:00+01:00,190,1729,17,22,0,1534.0,0,190
2020-02-10T18:00:00+01:00,2,1894,6,0,0,1898.0,0,2
2020-02-10T21:00:00+01:00,2,1160,5,0,0,1163.0,0,2
2020-02-11T00:00:00+01:00,3,2955,6,0,0,2958.0,0,3
2020-02-11T03:00:00+01:00,3,2275,6,0,0,2278.0,0,3
2020-02-11T06:00:00+01:00,54,2141,7,0,0,2094.0,0,54
2020-02-11T09:00:00+01:00,1825,1177,1038,239,0,151.0,10,1177
2020-02-11T12:00:00+01:00,694,2384,136,729,0,1097.0,4,694
2020-02-11T15:00:00+01:00,72,2408,6,0,0,2342.0,0,72
2020-02-11T18:00:00+01:00,1,3456,5,0,0,3460.0,0,1
2020-02-11T21:00:00+01:00,2,3350,5,0,0,3353.0,0,2
2020-02-12T00:00:00+01:00,2,4091,5,0,0,4094.0,0,2
2020-02-12T03:00:00+01:00,3,3756,6,0,0,3759.0,0,3
2020-02-12T06:00:00+01:00,25,2365,6,0,0,2346.0,0,25
2020-02-12T09:00:00+01:00,590,1387,212,74,0,935.0,1,590
2020-02-12T12:00:00+01:00,2874,2839,799,604,0,160.0,10,2839
2020-02-12T15:00:00+01:00,220,1926,45,155,0,1596.0,0,220
2020-02-12T18:00:00+01:00,1,3100,5,0,0,3104.0,0,1
2020-02-12T21:00:00+01:00,1,2821,5,0,0,2825.0,0,1
2020-02-13T00:00:00+01:00,2,3340,6,0,0,3344.0,0,2
2020-02-13T03:00:00+01:00,3,2822,6,0,0,2825.0,0,3
2020-02-13T06:00:00+01:00,147,2373,11,0,0,2237.0,0,147
2020-02-13T09:00:00+01:00,1927,1548,793,189,0,225.0,7,1548
2020-02-13T12:00:00+01:00,1950,1273,1190,473,0,40.0,22,1273
2020-02-13T15:00:00+01:00,100,1918,4,981,0,841.0,14,100
2020-02-13T18:00:00+01:00,1,2722,6,0,0,2727.0,0,1
2020-02-13T21:00:00+01:00,1,2654,6,0,0,2659.0,0,1
2020-02-14T00:00:00+01:00,3,2621,5,0,0,2623.0,0,3
2020-02-14T03:00:00+01:00,3,2291,6,0,0,2294.0,0,3
2020-02-14T06:00:00+01:00,27,1643,6,0,0,1622.0,0,27
2020-02-14T09:00:00+01:00,941,942,493,103,0,391.0,2,941
2020-02-14T12:00:00+01:00,1038,1025,623,487,0,123.0,9,1025
2020-02-14T15:00:00+01:00,418,1414,213,497,0,712.0,3,418
2020-02-14T18:00:00+01:00,2,2365,6,0,0,2369.0,0,2
2020-02-14T21:00:00+01:00,1,1651,6,0,0,1656.0,0,1
2020-02-15T00:00:00+01:00,1,3306,5,0,0,3310.0,0,1
2020-02-15T03:00:00+01:00,1,2477,6,0,0,2482.0,0,1
2020-02-15T06:00:00+01:00,605,1979,522,0,0,1896.0,1,605
2020-02-15T09:00:00+01:00,2878,2663,1484,593,0,676.0,15,2663
2020-02-15T12:00:00+01:00,3567,3030,1384,811,0,36.0,44,3030
2020-02-15T15:00:00+01:00,767,3337,9,1452,0,1127.0,25,767
2020-02-15T18:00:00+01:00,0,4895,6,0,0,4901.0,0,0
2020-02-15T21:00:00+01:00,0,3034,6,0,0,3040.0,0,0
2020-02-16T00:00:00+01:00,2,1750,6,0,0,1754.0,0,2
2020-02-16T03:00:00+01:00,1,1992,6,0,0,1997.0,0,1
2020-02-16T06:00:00+01:00,104,2280,25,0,0,2201.0,0,104
2020-02-16T09:00:00+01:00,1057,1162,523,428,0,200.0,3,1057
2020-02-16T12:00:00+01:00,1461,1336,694,349,0,220.0,6,1336
